course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year,revenue
1134842,Easy Guitar Songwriting And Harmony,https://www.udemy.com/easy-guitar-songwriting/,True,20,82,3.0,62.0,Beginner Level,,Musical Instruments,2017,1640
1104492,Instant Harmonica - play the Irish anthem Danny Boy today!,https://www.udemy.com/instant-harmonica-play-the-irish-anthem-danny-boy-today/,True,40,8,1.0,15.0,All Levels,1.0,Musical Instruments,2017,320
1196538,Piano Building Blocks: Learn Chord Additions & Variations,https://www.udemy.com/pbbchordvariations/,False,0,375,0.0,9.0,Beginner Level,1.0,Musical Instruments,2017,0
809492,Drumming 101: The Essential Elements,https://www.udemy.com/drums-101/,True,50,4,0.0,17.0,Beginner Level,1.5,Musical Instruments,2017,200
545036,Saxophone Essentials: Beginners Course,https://www.udemy.com/saxophone-essentials-beginners-course/,True,40,3,0.0,16.0,Beginner Level,1.5,Musical Instruments,2017,120
1111562,Instant Harmonica - play 'I just called to say I love you',https://www.udemy.com/instant-harmonica-play-i-just-called-to-say-i-love-you/,True,40,15,0.0,11.0,All Levels,1.0,Musical Instruments,2017,600
681390,Practice guitar with no previous experience and become a pro,https://www.udemy.com/practice-guitar-with-no-previous-experience-and-become-a-pro/,True,30,26,0.0,14.0,Beginner Level,1.0,Musical Instruments,2017,780
1195742,The Music Coach Online Spirit Drum Course,https://www.udemy.com/the-music-coach-online-spirit-drum-course-i/,True,95,2,0.0,86.0,Beginner Level,5.5,Musical Instruments,2017,190
1232728,Learn Loreena McKennitt Songs-Quicklessons Piano Course,https://www.udemy.com/learn-loreena-mckennitt-songs-quicklessons-piano-course/,True,20,1,0.0,6.0,All Levels,0.566666667,Musical Instruments,2017,20
1058262,Major Scales and Modes for Chromatic Harmonica,https://www.udemy.com/the-major-scales-for-chromatic-harmonica/,True,20,6,1.0,14.0,All Levels,1.5,Musical Instruments,2017,120
730702,Ukulele 3:  Intermediate,https://www.udemy.com/ukulele-3-songs-to-learn-in-7-days/,True,25,1,0.0,11.0,Intermediate Level,0.65,Musical Instruments,2017,25
1026760,Coaching Course: Rhythm Instruction for Music Educators P1,https://www.udemy.com/coaching-bundle-rhythm-instruction-for-music-educators-p1/,True,130,0,0.0,6.0,All Levels,0.533333333,Musical Instruments,2017,0
1223240,Learn Pirates of the Caribbean by Ear on the Piano,https://www.udemy.com/learn-pirates-of-the-caribbean-by-ear-on-the-piano/,True,20,0,0.0,6.0,All Levels,0.533333333,Musical Instruments,2017,0
1026762,Coaching Course: Rhythm Instruction for Music Educators P2,https://www.udemy.com/coaching-bundle-rhythm-instruction-for-music-educators-p2/,True,125,0,0.0,7.0,All Levels,0.633333333,Musical Instruments,2017,0
1234656,4 Week Rhythm Mastery,https://www.udemy.com/4-week-rhythm-mastery/,True,20,0,0.0,28.0,Beginner Level,2.5,Musical Instruments,2017,0
1214670,Tune that Sour Note on Your Piano,https://www.udemy.com/how-to-tune-your-own-piano/,True,20,0,0.0,6.0,All Levels,0.55,Musical Instruments,2017,0
1272282,Learn Vikings Soundtracks on the Piano by Ear,https://www.udemy.com/learn-vikings-soundtracks-on-the-piano-by-ear/,True,20,0,0.0,8.0,All Levels,0.583333333,Musical Instruments,2017,0
1224186,Learn to Play Piano Like a Pro - Easy Piano Course 1,https://www.udemy.com/learn-to-play-piano-like-a-pro/,True,35,0,0.0,13.0,Beginner Level,0.516666667,Musical Instruments,2017,0
1265814,ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018,https://www.udemy.com/abrsm-grade-iii-piano-class-handel-sonatina-in-g-2017-2018/,True,20,0,0.0,5.0,Beginner Level,0.516666667,Musical Instruments,2017,0
1104500,Instant Harmonica - play 12 bar blues Big Walter style now!,https://www.udemy.com/instant-harmonica-play-12-bar-blues-big-walter-style-now/,True,40,31,2.0,14.0,All Levels,1.0,Musical Instruments,2017,1240
1216340,Learn to Play Sweet Child of Mine,https://www.udemy.com/learn-to-play-sweet-child-of-mine/,True,20,0,,23.0,Intermediate Level,1.5,Musical Instruments,2017,0
968026,Learn to Play Tabla - The Indian drums,https://www.udemy.com/learn-to-play-tabla/,False,0,1,0.0,20.0,Beginner Level,1.5,Musical Instruments,2017,0
1193950,Sintetizadores e Síntese Subtrativa,https://www.udemy.com/sintetizadores-e-sintese-subtrativa/,True,85,38,12.0,83.0,All Levels,5.0,Musical Instruments,2017,3230
1232356,Curso de ejercicios técnicos al piano Vol.2,https://www.udemy.com/curso-de-ejercicios-tecnicos-al-piano-vol2/,True,50,62,1.0,22.0,All Levels,1.0,Musical Instruments,2017,3100
1223310,Aprende escalas y arpegios Vol.2 : Modo menor,https://www.udemy.com/aprende-escalas-y-arpegios-vol2-modo-menor/,True,50,62,1.0,,All Levels,2.5,Musical Instruments,2017,3100
1191088,Learn to play in the Key of G on any Bluegrass Instrument,https://www.udemy.com/how-to-improvise-in-the-key-of-g-on-any-bluegrass-instrument/,False,0,349,3.0,36.0,All Levels,2.5,Musical Instruments,2017,0
1146288,Jews Harp - Advanced course,https://www.udemy.com/jews-harp-advanced-course/,True,30,26,1.0,,Expert Level,3.5,Musical Instruments,2017,780
1065198,GUITAR #1: Beginner Basics and Beyond,https://www.udemy.com/guitar-1-beginner-basics-and-beyond/,True,20,111,12.0,64.0,Beginner Level,3.0,Musical Instruments,2017,2220
1103526,Pure Modal Magic: The Complete Guitar Modes Solution,https://www.udemy.com/pure-modal-magic/,True,50,52,3.0,18.0,All Levels,2.0,Musical Instruments,2017,2600
1150468,Ukulele lernen für Papas mit Aram sam sam,https://www.udemy.com/ukulele-lernen-fur-papas-mit-aram-sam-sam/,True,55,1,0.0,37.0,Beginner Level,0.7,Musical Instruments,2017,55
1086834,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial/,True,40,3541,202.0,37.0,Beginner Level,4.0,Web Development,2017,141640
1094964,Build Your Own Backend REST API using Django REST Framework,https://www.udemy.com/django-python/,True,50,2669,112.0,72.0,Intermediate Level,5.5,Web Development,2017,133450
1078208,Spring Boot Tutorial For Beginners,https://www.udemy.com/spring-boot-tutorial-for-beginners/,True,40,2578,210.0,39.0,Beginner Level,5.5,Web Development,2017,103120
1146014,Learn JavaScript for beginners,https://www.udemy.com/learn-javascript-course/,True,200,15276,167.0,19.0,Beginner Level,1.5,Web Development,2017,3055200
1089744,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial-for-beginners/,True,40,2780,94.0,29.0,Beginner Level,3.0,Web Development,2017,111200
1247828,Angular 4 (2+) Crash Course for Beginners,https://www.udemy.com/angular-crash-course-for-beginners/,True,120,12366,506.0,120.0,Beginner Level,9.0,Web Development,2017,1483920
1078522,React JS and Redux - Mastering Web Apps,https://www.udemy.com/react-js-and-redux-mastering-web-apps/,True,60,16829,820.0,77.0,All Levels,5.0,Web Development,2017,1009740
1002030,Web Development w/ Google’s Go (golang) Programming Language,https://www.udemy.com/go-programming-language/,True,65,4872,662.0,171.0,Intermediate Level,19.0,Web Development,2017,316680
1252318,The Complete HTML and CSS Course For Beginners,https://www.udemy.com/the-complete-html-and-css-course-for-beginners/,True,85,733,,50.0,All Levels,3.0,Web Development,2017,62305
1052118,Dissecting Ruby on Rails 5 - Become a Professional Developer,https://www.udemy.com/professional-rails-5-development-course/,True,195,2804,418.0,212.0,All Levels,37.5,Web Development,2017,546780
1103954,Node.js: The Essentials + API Frameworks Express KOA Sails,https://www.udemy.com/nodejs-up-and-running/,True,20,2760,52.0,34.0,Beginner Level,1.0,Web Development,2017,55200
1017568,The Complete PHP Bootcamp Course With Video Sharing Project,https://www.udemy.com/php-bootcamp/,True,195,9831,56.0,74.0,Beginner Level,,Web Development,2017,1917045
1111844,Build a Single Page Application with jQuery & AJAX,https://www.udemy.com/jquery-ajax/,True,60,486,59.0,27.0,Intermediate Level,2.0,Web Development,2017,29160
1073793,Start Writing JavaScript Today - Beginner JavaScript Course,https://www.udemy.com/start-writing-javascript-today/,True,100,9067,41.0,27.0,Beginner Level,3.0,Web Development,2017,906700
1256136,Angular 4 Development Decoded,https://www.udemy.com/marutiangular4/,True,20,1802,13.0,8.0,Intermediate Level,1.0,Web Development,2017,36040
1124970,Javascript ES6! A Complete Reference Guide to Javascript ES6,https://www.udemy.com/javascript-es6-a-complete-reference-guide-to-javascript-es6/,True,175,4783,41.0,48.0,Intermediate Level,7.0,Web Development,2017,837025
1250824,Projects in Laravel: Learn Laravel Building 10 Projects,https://www.udemy.com/projects-in-laravel-learn-laravel-building-10-projects/,True,50,119,6.0,70.0,Intermediate Level,10.5,Web Development,2017,5950
1260288,Master JavaScript Programming 3 Projects Included !!,https://www.udemy.com/master-javascript-programming-extended-course/,True,20,3903,53.0,107.0,All Levels,10.5,Web Development,2017,78060
1027016,Complete Codeigniter: From Beginner to Advanced,https://www.udemy.com/complete-codeigniter-course-from-basic-to-advanced/,True,200,2786,31.0,20.0,All Levels,3.0,Web Development,2017,557200
1134390,Complete React JS web developer with ES6 - Build 10 projects,https://www.udemy.com/complete-react-js-course/,True,200,952,121.0,75.0,Beginner Level,12.0,Web Development,2017,190400
1165096,Vue JS - Mastering Web Apps,https://www.udemy.com/vue-web-apps/,True,80,13457,215.0,,All Levels,4.5,Web Development,2017,1076560
1045942,Angular NgRx Store Masterclass - Covers Angular 4,https://www.udemy.com/angular-ngrx-course/,True,150,1399,212.0,89.0,Intermediate Level,8.5,Web Development,2017,209850
1070976,Complete E-Commerce Course - JavaSpringHibernate and MySQL,https://www.udemy.com/complete-e-commerce-course-javaspringhibernate-and-mysql/,True,195,1371,,83.0,All Levels,20.0,Web Development,2017,267345
1042110,Beginner Full Stack Web Development: HTML CSS React & Node,https://www.udemy.com/ultimate-web/,True,200,2687,331.0,138.0,Beginner Level,25.5,Web Development,2017,537400
1128050,Server API Development in Swift Kitura & Bluemix,https://www.udemy.com/swift-kitura/,True,200,1827,129.0,66.0,Beginner Level,20.5,Web Development,2017,365400
1218130,React VR - Creating Virtual Reality Apps,https://www.udemy.com/react-vr/,True,80,5026,72.0,43.0,All Levels,3.0,Web Development,2017,402080
1123098,RxJs & Reactive Programming Angular Masterclass - Angular 4,https://www.udemy.com/rxjs-reactive-angular-course/,True,150,1301,179.0,,All Levels,7.5,Web Development,2017,195150
1122224,How To Make A Web Page With No Code,https://www.udemy.com/how-to-make-a-web-page-with-no-code/,False,0,2214,20.0,23.0,Beginner Level,2.0,Web Development,2017,0
1127048,ASP.NET C# - Enterprise Web Systems From Novice to Expert,https://www.udemy.com/aspnet-c-enterprise-web-systems-from-novice-to-expert/,True,20,604,8.0,43.0,All Levels,3.5,Web Development,2017,12080
1198654,How to set up a Web Server From Scratch to One Fully Managed,https://www.udemy.com/how-to-setup-a-web-server/,True,200,1673,31.0,24.0,All Levels,3.0,Web Development,2017,334600
1171966,The Complete PHP MySQL Professional Course with 5 Projects,https://www.udemy.com/the-complete-php-mysql-professional-course/,True,200,16158,159.0,125.0,All Levels,19.5,Web Development,2017,3231600
1115222,Learn and Understand React,https://www.udemy.com/learn-and-understand-react-and-redux-i/,True,30,4848,105.0,123.0,All Levels,16.5,Web Development,2017,145440
1189288,Drupal Tutorial : Drupal 8 Beginner to Expert in 8 PROJECTS,https://www.udemy.com/drupal-tutorial/,True,200,1270,16.0,73.0,Beginner Level,7.0,Web Development,2017,254000
1052304,JavaScript For Beginners : Learn JavaScript From Scratch,https://www.udemy.com/javascript-course-for-beginners/,True,195,11285,102.0,77.0,All Levels,5.5,Web Development,2017,2200575
1223012,Mastering Native CSS Shapes To Build Modern Web Pages,https://www.udemy.com/mastering-native-css-shapes/,True,195,1040,5.0,30.0,All Levels,3.5,Web Development,2017,202800
1033686,WordPress local server setup and site migration online,https://www.udemy.com/wordpress-local-install-and-two-methods-to-migrate-online/,True,55,3801,43.0,12.0,All Levels,1.0,Web Development,2017,209055
1181900,Interactive Dynamic JavaScript for beginners DOM,https://www.udemy.com/javascript-dom/,True,200,5559,35.0,21.0,Beginner Level,2.0,Web Development,2017,1111800
1079370,Sublime Text for Rapid Web Development,https://www.udemy.com/sublime-text-for-rapid-web-development/,True,20,2104,69.0,14.0,All Levels,1.0,Web Development,2017,42080
1155262,Angular 2 Complete E-Commerce App Course - JavaSpringMySQL,https://www.udemy.com/build-angular-2-complete-e-comerce-app-java-spring-mysql/,True,195,949,129.0,89.0,All Levels,20.5,Web Development,2017,185055
1049092,React JS - Build real world JS apps & deploy on cloud,https://www.udemy.com/reactjs-for-beginners-build-real-world-react-apps-deploy-on-cloud/,True,175,12815,262.0,53.0,All Levels,8.5,Web Development,2017,2242625
1277924,Angular 4 Front To Back,https://www.udemy.com/angular-4-front-to-back/,True,40,44,0.0,68.0,All Levels,8.5,Web Development,2017,1760
1158572,Learn Angular 4 from Scratch,https://www.udemy.com/learn-angular-from-scratch/,False,0,8693,,11.0,Beginner Level,1.5,Web Development,2017,0
1093734,HTML5 and CSS3 for beginners: Create a Website from Scratch,https://www.udemy.com/html5-and-css3-for-beginners-create-a-website-from-scratch/,True,200,9945,101.0,43.0,Beginner Level,2.0,Web Development,2017,1989000
1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,https://www.udemy.com/fix-googles-new-not-secure-warning-with-lets-encrypt/,True,95,1437,24.0,20.0,Beginner Level,1.0,Web Development,2017,136515
1034520,WordPress Domination #2: Leads & Scarcity,https://www.udemy.com/wordpress-domination-2-leads-and-scarcity/,True,95,2362,4.0,13.0,Beginner Level,1.0,Web Development,2017,224390
1065250,Up and Running with jQuery,https://www.udemy.com/up-and-running-with-jquery/,False,0,3324,138.0,19.0,All Levels,5.0,Web Development,2017,0
1241518,Node Package Manager Course: Build and Publish NPM Modules,https://www.udemy.com/node-package-manager-course-build-and-publish-npm-modules/,True,30,7196,8.0,38.0,All Levels,6.5,Web Development,2017,215880
1199774,JavaScript 2017: Become Top Rated Web Developer,https://www.udemy.com/become-professional-javascript-developer/,True,115,1346,330.0,32.0,All Levels,3.0,Web Development,2017,154790
1252630,React JS - Mastering Redux,https://www.udemy.com/react-js-mastering-redux/,True,100,7059,116.0,58.0,All Levels,5.0,Web Development,2017,705900
1000010,Professional Ruby on Rails Developer with Rails 5,https://www.udemy.com/pro-ruby-on-rails-rails5/,True,200,3179,214.0,174.0,All Levels,20.5,Web Development,2017,635800
1169378,Build a complete Fiverr clone with Node + Algolia + Paypal,https://www.udemy.com/web-developer-build-fiverr-twitter-and-mvp-with-nodejs/,True,30,1741,26.0,87.0,All Levels,9.0,Web Development,2017,52230
1068590,Wordpress Website Mastery 2017,https://www.udemy.com/wordpress-website-mastery-2017/,False,0,5181,64.0,22.0,Beginner Level,,Web Development,2017,0
1203894,How To Make an eCommerce Website With Wordpress 2017,https://www.udemy.com/how-to-make-an-ecommerce-website-with-wordpress-2017/,False,0,3493,43.0,26.0,Beginner Level,4.5,Web Development,2017,0
1113036,Mastering CSS 3.0 Selectors,https://www.udemy.com/css3-selectors/,False,0,4115,,13.0,Intermediate Level,2.0,Web Development,2017,0
1197650,Boost your website speed without any coding!,https://www.udemy.com/boost-your-website-speed-without-any-coding/,True,50,1337,28.0,12.0,All Levels,1.0,Web Development,2017,66850
1205894,Create a MEAN App by Example - Full Stack Course,https://www.udemy.com/full-stack-course-mean-app/,True,50,421,26.0,33.0,Intermediate Level,3.5,Web Development,2017,21050
1229274,WP Plugin Development - Build your own plugin!,https://www.udemy.com/wp-plugin-development-build-your-own-plugin/,True,200,5439,22.0,24.0,Beginner Level,4.0,Web Development,2017,1087800
1121580,WordPress Blog : Create a WordPress Website for Beginners,https://www.udemy.com/wordpress-website-for-beginners/,True,20,2076,8.0,20.0,Beginner Level,2.0,Web Development,2017,41520
1225030,Learning Path: Magento: Master and Test Magento 2 with Ease,https://www.udemy.com/learning-path-magento-master-and-test-magento-2-with-ease/,True,200,155,9.0,37.0,Expert Level,6.0,Web Development,2017,31000
1236746,WordPress Tips and Tricks,https://www.udemy.com/wordpress-tips-and-tricks/,True,200,1117,10.0,37.0,Intermediate Level,2.5,Web Development,2017,223400
1110756,HTML Tutorials : HTML Code for Website Creating,https://www.udemy.com/html-code-for-website/,True,20,2401,,27.0,All Levels,3.0,Web Development,2017,48020
1231872,Web Development With HTML CSS BOOTSTRAP JQUERY for Beginners,https://www.udemy.com/web-development-with-html-css-bootstrap-jquery-for-beginners/,True,35,1156,4.0,59.0,Beginner Level,5.0,Web Development,2017,40460
1111552,Build a Complete JQuery Plugin (Image Pop-up Dialog),https://www.udemy.com/build-a-complete-jquery-plugin-image-pop-up-dialog/,True,20,1126,10.0,12.0,All Levels,1.0,Web Development,2017,22520
1183094,ASP.NET Core MVC Quick and Practical,https://www.udemy.com/aspnet-core-mvc-quick-and-practical/,True,20,387,,30.0,Intermediate Level,2.5,Web Development,2017,7740
997750,ASP NET CORE - ANGULAR 2 E-Commerce App,https://www.udemy.com/build-a-full-e-commerce-app-in-aspnet-core-mvc-6/,True,200,897,129.0,171.0,All Levels,13.0,Web Development,2017,179400
1062686,Complete RESPONSIVE Website Design with HTML5 & CSS3,https://www.udemy.com/website_design/,True,20,2204,6.0,97.0,Beginner Level,9.0,Web Development,2017,44080
1082996,Pimcore Developer: Implement a Blog from a Bootstrap Theme,https://www.udemy.com/enterprise-cms-applied-implement-a-website-with-pimcore/,True,95,1212,15.0,39.0,All Levels,4.5,Web Development,2017,115140
1124244,JavaScript Tutorial: Learn JavaScript Code for Beginners,https://www.udemy.com/javascript-tutorial-for-beginners/,True,20,2074,14.0,22.0,Beginner Level,1.5,Web Development,2017,41480
941998,Master Electron: Desktop Apps using HTML JavaScript & CSS,https://www.udemy.com/master-electron/,True,165,1902,224.0,47.0,Intermediate Level,5.5,Web Development,2017,313830
1204208,Mastering Micro Services Using Java Spring Boot,https://www.udemy.com/mastering-micro-services-using-java-sprint-boot/,True,195,1649,34.0,25.0,All Levels,2.0,Web Development,2017,321555
1270392,The Complete JavaScript HTML and CSS Tutorial For Beginners,https://www.udemy.com/the-complete-javascript-html-and-css-tutorial-for-beginners/,True,35,244,44.0,21.0,Beginner Level,3.0,Web Development,2017,8540
991094,Build Modern Responsive Website With HTML5 CSS3 & Bootstrap,https://www.udemy.com/build-modern-responsive-website-with-html5-css3-bootstrap/,True,195,1472,210.0,,All Levels,13.0,Web Development,2017,287040
1174446,Email Marketing: Send Unlimited Emails via Own Mail Server,https://www.udemy.com/email-marketing-send-unlimited-emails-via-own-mail-server/,True,35,3539,43.0,20.0,Beginner Level,1.0,Web Development,2017,123865
1267892,Getting started with JavaScript,https://www.udemy.com/javascript-code/,True,200,1415,17.0,23.0,Beginner Level,1.5,Web Development,2017,283000
1149334,Learn the basics of the Web development: Coding Tactics,https://www.udemy.com/learn-the-basics-of-the-web-development-in-2-hours/,True,40,2965,17.0,30.0,Beginner Level,2.0,Web Development,2017,118600
1109150,RESTful API with Laravel 5.4: Definitive Guide,https://www.udemy.com/restful-api-with-laravel-php-homestead-passport-hateoas/,True,145,655,95.0,195.0,All Levels,12.5,Web Development,2017,94975
987666,Learn React : The World's Most Lucrative JavaScript Library,https://www.udemy.com/learn-react-the-worlds-most-lucrative-javascript-library/,True,50,1591,99.0,74.0,Beginner Level,9.5,Web Development,2017,79550
1134330,Master Regular Expressions from scratch - All languages,https://www.udemy.com/master-regular-expressions-from-scratch/,True,70,1925,27.0,38.0,All Levels,2.0,Web Development,2017,134750
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,https://www.udemy.com/javascript-beginners-course/,True,200,5739,26.0,29.0,Beginner Level,2.5,Web Development,2017,1147800
978852,Beginning Web development Learn the basics of HTML,https://www.udemy.com/learn-the-basics-of-html-in-less-than-a-week/,True,95,9832,71.0,59.0,Beginner Level,2.0,Web Development,2017,934040
1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,https://www.udemy.com/bootstrap-v4/,True,80,2184,15.0,24.0,Beginner Level,3.0,Web Development,2017,174720
1199780,Hosting your static website on Amazon AWS S3 service,https://www.udemy.com/hosting-a-static-website-on-amazon-aws-s3-service/,True,20,2853,47.0,16.0,Beginner Level,1.5,Web Development,2017,57060
1103448,Learn how to convert PSD to HTML and CSS responsive,https://www.udemy.com/learn-how-to-convert-psd-to-html-and-css-responsive/,True,30,5324,,14.0,All Levels,2.5,Web Development,2017,159720
1004008,Introduction to web programming for GIS applications,https://www.udemy.com/introduction-to-web-programming-for-gis-applications/,True,100,205,38.0,97.0,Beginner Level,13.5,Web Development,2017,20500
1071060,Django by Example,https://www.udemy.com/django-by-example/,True,125,170,21.0,78.0,Expert Level,9.0,Web Development,2017,21250
1112844,The Complete Web Developer Masterclass: Beginner To Advanced,https://www.udemy.com/web-development-course-learn-in-just-1-day-by-pooja-thakar/,True,20,1030,,30.0,All Levels,,Web Development,2017,20600
1182108,Symfony 3: Build a PHP Application with Symfony,https://www.udemy.com/learn-symfony/,True,20,466,,25.0,All Levels,2.0,Web Development,2017,9320
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,https://www.udemy.com/learn-aspnet-web-api-2-for-absolute-beginner/,True,30,1355,14.0,29.0,All Levels,3.5,Web Development,2017,40650
1121696,Google Blogger : How to Create a Blog,https://www.udemy.com/google-blogger-how-to-create-a-blog/,True,20,1763,17.0,30.0,Beginner Level,2.0,Web Development,2017,35260
1226008,Superb jQuery Course - Become Certified jQuery Developer,https://www.udemy.com/superb-jquery-course/,True,95,817,6.0,32.0,All Levels,1.5,Web Development,2017,77615
1211960,How To Build A Facebook Messenger Chat Bot From Scratch,https://www.udemy.com/how-to-build-a-facebook-messenger-chat-bot-from-scratch/,True,120,1798,20.0,24.0,Beginner Level,,Web Development,2017,215760
1169848,Build Your Own Calculator App with Javascript HTML5 & CSS,https://www.udemy.com/create-a-calculator-web-app-with-javascript-html-css/,True,50,3688,49.0,11.0,All Levels,1.0,Web Development,2017,184400
1145206,Develop Competitive Plugins for WordPress and WooCommerce,https://www.udemy.com/develop-competitive-plugins-for-wordpress-and-woocommerce/,True,150,2063,18.0,12.0,All Levels,1.0,Web Development,2017,309450
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,https://www.udemy.com/ultimate-css-web-form-designing-from-beginner-to-expert/,True,115,783,5.0,13.0,All Levels,1.0,Web Development,2017,90045
1147064,WordPress For Beginners | No Coding Required,https://www.udemy.com/wordpress-for-beginners-no-coding-required/,True,20,3106,31.0,13.0,All Levels,1.0,Web Development,2017,62120
1189280,Introduction to Node.js for Beginners,https://www.udemy.com/introduction-to-nodejs-for-beginners/,True,125,1367,17.0,58.0,Beginner Level,6.0,Web Development,2017,170875
959604,Angular JS Essentials,https://www.udemy.com/angular-js-crash-course/,True,195,4687,99.0,24.0,Beginner Level,4.0,Web Development,2017,913965
1089652,Web Application Development using Redis Express and Socket,https://www.udemy.com/web-application-development-using-redis-express-and-socket/,True,200,300,16.0,66.0,Beginner Level,6.0,Web Development,2017,60000
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,https://www.udemy.com/how-to-start-a-blog-complete-beginners-guide/,False,0,3784,,32.0,Beginner Level,2.0,Web Development,2017,0
1085064,Let's JavaScript!  Code a calculator,https://www.udemy.com/lets-javascript-beginners-coding-projects/,True,35,380,10.0,,Beginner Level,2.0,Web Development,2017,13300
1148412,Building a eCommerce Startup in 4 Hours [Livestream],https://www.udemy.com/4-hour-startup-building-an-ecommerce-startup-and-marketing-it/,True,50,1114,8.0,23.0,Beginner Level,3.0,Web Development,2017,55700
1254172,Responsive PHP Registration Form: From Scratch,https://www.udemy.com/responsive-php-registration-form/,True,95,5738,9.0,35.0,All Levels,4.0,Web Development,2017,545110
1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),https://www.udemy.com/a-frame-webvr/,True,40,6648,16.0,22.0,Beginner Level,1.5,Web Development,2017,265920
1240522,Learn Bootstrap And Make Responsive Websites,https://www.udemy.com/learn-bootstrap-and-make-responsive-websites/,True,25,1605,,32.0,All Levels,3.5,Web Development,2017,40125
1030440,Projects with JSON and APIs,https://www.udemy.com/projects-with-json-and-apis/,True,20,1520,,23.0,All Levels,2.0,Web Development,2017,30400
1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,https://www.udemy.com/master-google-chrome-developer-tools/,True,125,430,54.0,39.0,All Levels,2.5,Web Development,2017,53750
854756,Learn Drupal 8 - With a Live Project,https://www.udemy.com/learn-drupal-8-with-a-live-project/,True,55,2012,15.0,59.0,All Levels,3.5,Web Development,2017,110660
1121650,Angular 2 Routing: Up And Running,https://www.udemy.com/angular-2-routing-up-and-running/,False,0,3357,,13.0,Intermediate Level,0.616666667,Web Development,2017,0
405840,Regular Expressions for Beginners - Universal,https://www.udemy.com/regular-expressions-for-beginners-universal/,True,100,1975,141.0,,All Levels,3.0,Web Development,2017,197500
1211160,The Complete Wordpress Theme Development Guide,https://www.udemy.com/the-complete-wordpress-theme-development-guide/,True,25,1011,2.0,19.0,Beginner Level,2.0,Web Development,2017,25275
1051672,Learn PHP from scratch!!,https://www.udemy.com/learn-php-from-scratch-by-niveditajain/,True,25,1908,12.0,17.0,Beginner Level,1.5,Web Development,2017,47700
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/,True,100,557,92.0,133.0,All Levels,9.5,Web Development,2017,55700
1112604,Javascript Specialist,https://www.udemy.com/javascript-specialist/,True,200,408,39.0,80.0,Beginner Level,8.0,Web Development,2017,81600
1064104,Laravel the complete guide with real world projects,https://www.udemy.com/best-laravel/,True,200,676,119.0,125.0,All Levels,14.0,Web Development,2017,135200
1056848,Joomla for Beginners - Learn how to build a website with CMS,https://www.udemy.com/joomla-for-beginners-build-a-website-with-joomla-cms/,True,95,583,7.0,35.0,Beginner Level,3.5,Web Development,2017,55385
1178762,WordPress Development - Themes and Plugins Complete Guide,https://www.udemy.com/wordpress-theme-and-plugin-development-course/,True,200,103,11.0,72.0,All Levels,5.5,Web Development,2017,20600
1076424,The Ultimate Guide to the Best WordPress Plugins Part 1,https://www.udemy.com/wordpress-plugins-a-guide-on-the-best-plugins-part-1/,True,50,122,10.0,,All Levels,10.5,Web Development,2017,6100
1075808,JSON Crash Course for Beginners,https://www.udemy.com/json-crash-course-for-beginners-learn-json-in-one-hour/,True,45,3323,90.0,7.0,Beginner Level,0.633333333,Web Development,2017,149535
1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,https://www.udemy.com/learn-angular-4/,True,195,596,32.0,84.0,All Levels,8.0,Web Development,2017,116220
1099956,Bootstrap 4 Theme Development Masterclass,https://www.udemy.com/bootstrap-theme-development-masterclass/,True,150,2641,28.0,15.0,All Levels,0.65,Web Development,2017,396150
1211800,Wordpress Theme Development for Beginners,https://www.udemy.com/wordpress-theme-development-for-beginners/,True,20,1052,14.0,47.0,All Levels,8.0,Web Development,2017,21040
1172740,Learn how to use Javascript Components with PHP and Symfony,https://www.udemy.com/learn-how-to-use-javascript-components-with-php-and-symfony/,True,90,1822,4.0,25.0,All Levels,2.0,Web Development,2017,163980
1072248,The All-In-One Web Development Course,https://www.udemy.com/the-all-in-one-web-development-course/,True,85,538,13.0,113.0,All Levels,18.5,Web Development,2017,45730
1097778,ASP.NET MVC 5 Project - Facebook Clone,https://www.udemy.com/aspnet-mvc-5-project-facebook-clone/,True,30,210,19.0,41.0,All Levels,5.0,Web Development,2017,6300
1170690,Introduction to Elm,https://www.udemy.com/introduction-to-elm/,False,0,1519,28.0,20.0,Intermediate Level,1.0,Web Development,2017,0
